"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TCF12",3.74022223622792e-18,1.1185154090339,0.726,0.795,1.44395019651815e-13,"5","TCF12"
"WASF2",2.84001874666937e-17,1.95242773007272,0.548,0.507,1.09641763733918e-12,"5","WASF2"
"EPS15",5.72519702762449e-17,1.78703225928017,0.605,0.628,2.21026956448471e-12,"5","EPS15"
"BMP2K",7.11511747080987e-17,2.21061656174877,0.504,0.452,2.74686225078086e-12,"5","BMP2K"
"ETV61",1.77588762333332e-16,1.49550586214264,0.608,0.61,6.85599175864062e-12,"5","ETV6"
"JAK2",2.04622594322392e-16,2.0245667677273,0.537,0.502,7.89965987641025e-12,"5","JAK2"
"DIP2B",3.01839729673687e-15,1.9902076645827,0.542,0.533,1.16528246037824e-10,"5","DIP2B"
"WWP1",3.96470677034444e-14,1.87578130421857,0.57,0.585,1.53061469575918e-09,"5","WWP1"
"SFMBT2",9.28456556625528e-14,2.57192536023293,0.529,0.531,3.58439938250851e-09,"5","SFMBT2"
"RNF2131",1.65698782979518e-13,1.78290486920902,0.529,0.498,6.39696721570729e-09,"5","RNF213"
"GAB21",1.84001530362174e-13,1.86242978144872,0.507,0.461,7.1035630811621e-09,"5","GAB2"
"FRMD4A1",1.86413870108582e-13,1.39210392106811,0.54,0.489,7.19669386941193e-09,"5","FRMD4A"
"MGAT5",2.88461627444826e-13,1.53241236213083,0.622,0.642,1.1136349589135e-08,"5","MGAT5"
"SGMS1",3.01733873147704e-13,1.9630594725794,0.559,0.567,1.16487379067402e-08,"5","SGMS1"
"MEF2C2",4.56243781500563e-11,1.07036773024397,0.647,0.709,1.76137474286107e-06,"5","MEF2C"
"CYTH11",1.836488438395e-10,1.24305530366515,0.51,0.475,7.08994726526774e-06,"5","CYTH1"
"USP15",4.19439359723802e-10,1.15396155976018,0.586,0.64,1.61928759214971e-05,"5","USP15"
"PRKAG2",4.74148138045519e-09,1.73238497071498,0.515,0.527,0.000183049630173853,"5","PRKAG2"
"FGD4",6.93657463819802e-09,1.31216430453999,0.586,0.633,0.000267793400482273,"5","FGD4"
"THRB",1.21785009698406e-08,1.2268262833239,0.567,0.564,0.000470163208441666,"5","THRB"
"FOXO31",2.37263725746983e-08,1.39093110155898,0.603,0.658,0.000915980339618802,"5","FOXO3"
"EIF4G31",1.14171944261176e-07,1.29382338787743,0.573,0.653,0.00440772208014696,"5","EIF4G3"
"ROCK11",1.55907122704247e-07,1.50708449515752,0.534,0.597,0.00601895037912015,"5","ROCK1"
"SSH2",3.87530260648199e-07,1.21932841823539,0.614,0.697,0.0149609932425844,"5","SSH2"
"UBE2E2",9.60908620200667e-07,1.10598857592757,0.614,0.676,0.037096838191467,"5","UBE2E2"
"RREB1",1.19532356911522e-06,1.69235039300381,0.474,0.509,0.0461466617092622,"5","RREB1"
"JARID2",2.77178101495185e-06,1.38369971094405,0.515,0.565,0.107007377863231,"5","JARID2"
"ELF2",1.8405967227458e-05,1.096642159803,0.575,0.691,0.710580770783244,"5","ELF2"
"CAPZB",2.23941234058328e-05,1.90308401328879,0.468,0.531,0.86454752820558,"5","CAPZB"
"CHN21",2.36270380464106e-05,1.00593252165434,0.551,0.552,0.912145430819727,"5","CHN2"
"SUMF1",2.73914240876201e-05,1.55021218566192,0.468,0.509,1,"5","SUMF1"
"ITSN21",7.21924900123262e-05,1.32520644263354,0.507,0.595,1,"5","ITSN2"
"ZNF609",0.000241309885773308,1.38746458455968,0.485,0.56,1,"5","ZNF609"
"CEP170",0.000425278338949224,1.46495230444765,0.447,0.506,1,"5","CEP170"
"TAOK3",0.000469821719881234,1.4387550062447,0.455,0.526,1,"5","TAOK3"
"COP1",0.000755199131150049,1.01404282348763,0.512,0.609,1,"5","COP1"
"KDM2A",0.000811430321679475,1.07229580354569,0.496,0.589,1,"5","KDM2A"
"PIAS1",0.000965109570503269,1.0462638598527,0.499,0.593,1,"5","PIAS1"
"CCDC91",0.00118188014108514,1.15586565810274,0.501,0.575,1,"5","CCDC91"
"VPS13C",0.00129017604008893,1.16779729249719,0.512,0.625,1,"5","VPS13C"
"NAV2",0.00136726083057985,1.93075566174301,0.485,0.595,1,"5","NAV2"
"FBXO11",0.00184791779653937,1.14510614451161,0.504,0.596,1,"5","FBXO11"
"NUDT3",0.00218357647573401,1.37072479686185,0.438,0.507,1,"5","NUDT3"
"FCHO2",0.0071706651361408,1.60931848569549,0.425,0.504,1,"5","FCHO2"
"PHKB",0.00981196939379343,1.02592784797046,0.493,0.594,1,"5","PHKB"
"PTPRC",0,6.65645769123158,0.955,0.034,0,"6","PTPRC"
"SKAP1",0,10.4081769206941,0.919,0.007,0,"6","SKAP1"
"IKZF1",0,8.00933817327889,0.892,0.016,0,"6","IKZF1"
"AOAH1",0,6.56997770505202,0.838,0.04,0,"6","AOAH"
"FYB1",0,5.62394642332927,0.748,0.028,0,"6","FYB1"
"THEMIS",0,11.3638189835874,0.721,0.002,0,"6","THEMIS"
"PRKCB",0,5.4239328833072,0.73,0.028,0,"6","PRKCB"
"CD96",0,9.12463977427469,0.703,0.01,0,"6","CD96"
"CD247",0,8.73291804006924,0.703,0.016,0,"6","CD247"
"BCL11B",0,11.2513011038883,0.676,0.001,0,"6","BCL11B"
"LINC01934",0,9.1235053623326,0.676,0.005,0,"6","LINC01934"
"ITGA4",0,6.9158828781082,0.685,0.019,0,"6","ITGA4"
"SAMD3",0,9.57404792272648,0.658,0.004,0,"6","SAMD3"
"ITK",0,9.76054560172043,0.64,0.003,0,"6","ITK"
"IL7R",0,10.6823618984406,0.64,0.004,0,"6","IL7R"
"SLFN12L",0,7.16684252860936,0.649,0.013,0,"6","SLFN12L"
"SLAMF6",0,10.2634737133426,0.622,0.002,0,"6","SLAMF6"
"IKZF3",0,10.0596049005025,0.622,0.004,0,"6","IKZF3"
"PRKCQ",0,8.42637972841455,0.622,0.006,0,"6","PRKCQ"
"ZNF831",0,8.77042055411839,0.604,0.002,0,"6","ZNF831"
"CAMK4",0,8.89803686257257,0.604,0.005,0,"6","CAMK4"
"SCML4",0,9.72231705000986,0.586,0.002,0,"6","SCML4"
"CD53",0,6.36468008015414,0.586,0.012,0,"6","CD53"
"TRAF3IP3",0,8.43294899880818,0.55,0.008,0,"6","TRAF3IP3"
"PYHIN1",0,9.92434103573403,0.514,0.002,0,"6","PYHIN1"
"CARD11",0,7.422744317147,0.514,0.007,0,"6","CARD11"
"SLA",1.75335351122031e-244,5.37528516680924,0.523,0.019,6.76899656541712e-240,"6","SLA"
"DOCK21",3.60414587288466e-231,4.3652173427261,0.721,0.043,1.39141655568585e-226,"6","DOCK2"
"DOCK10",1.67503070285693e-225,5.79277014949817,0.721,0.046,6.46662353144947e-221,"6","DOCK10"
"PPP2R2B",1.33986236408889e-214,6.14980972435358,0.532,0.024,5.17267264280157e-210,"6","PPP2R2B"
"ARHGAP15",4.25190569955685e-208,5.47329956598605,0.928,0.092,1.64149071437092e-203,"6","ARHGAP15"
"PIK3R5",2.14168574484141e-202,4.15499063247599,0.532,0.025,8.26819198653474e-198,"6","PIK3R5"
"IQGAP21",2.11685171821497e-200,3.96753663746136,0.82,0.067,8.17231774334072e-196,"6","IQGAP2"
"DOCK81",1.66279878194562e-190,4.43069261995295,0.748,0.058,6.41940097757925e-186,"6","DOCK8"
"APBB1IP",6.77731660309858e-186,4.82008394310228,0.541,0.029,2.61645084779224e-181,"6","APBB1IP"
"LCP2",2.18861536476292e-176,4.09932766500818,0.613,0.04,8.44936847720372e-172,"6","LCP2"
"CCDC88C",1.18244715383536e-156,4.62978783424961,0.604,0.046,4.56495548209679e-152,"6","CCDC88C"
"CD44",8.53033587301688e-153,4.91207712975537,0.64,0.054,3.2932214671369e-148,"6","CD44"
"RIPOR2",7.12764994197011e-139,6.29682641763717,0.712,0.079,2.75170053659698e-134,"6","RIPOR2"
"TC2N",1.13147007008019e-131,4.32634958314068,0.676,0.07,4.3681533525516e-127,"6","TC2N"
"PCNX2",4.05373681043362e-130,4.79889667271755,0.523,0.041,1.564985633036e-125,"6","PCNX2"
"AKNA",2.13020450628722e-114,5.2187598050329,0.505,0.044,8.22386751697243e-110,"6","AKNA"
"ENSG00000291143",5.72264193399501e-111,4.54199702478189,0.514,0.046,2.20928314503811e-106,"6","ENSG00000291143"
"PARP8",2.52038536278372e-108,7.29048903843843,0.928,0.22,9.73019973156284e-104,"6","PARP8"
"RUNX11",4.45653432573788e-106,3.72324189020959,0.658,0.082,1.72048964179437e-101,"6","RUNX1"
"EMB",2.62018087486805e-101,5.64018960646967,0.577,0.069,1.01154702855156e-96,"6","EMB"
"ARAP2",7.99025256371783e-101,4.48269309162454,0.631,0.082,3.08471690474891e-96,"6","ARAP2"
"GNG2",2.26723871225525e-97,3.81871096056166,0.541,0.059,8.75290177253261e-93,"6","GNG2"
"TRERF1",2.93698639005795e-74,3.76399661276122,0.613,0.102,1.13385296574577e-69,"6","TRERF1"
"PIP4K2A",1.07461360684775e-71,4.59045913966638,0.928,0.359,4.14865329059643e-67,"6","PIP4K2A"
"CCND3",4.83659162540389e-67,4.13060291111523,0.838,0.258,1.86721456290343e-62,"6","CCND3"
"ANKRD441",2.06710991941449e-64,4.10857805417301,0.838,0.275,7.98028455489156e-60,"6","ANKRD44"
"CHST111",2.44517424506393e-62,4.22758575555125,0.847,0.301,9.4398396904938e-58,"6","CHST11"
"ETS1",2.66215347012045e-60,3.72462456114131,0.811,0.254,1.0277509686747e-55,"6","ETS1"
"SEMA4D",5.46506857691596e-59,5.53477429551089,0.613,0.141,2.10984437480417e-54,"6","SEMA4D"
"ZC3HAV1",6.86420428910958e-56,2.87494794387963,0.622,0.131,2.64999470785364e-51,"6","ZC3HAV1"
"DOCK11",9.20156409275477e-56,3.11369624956478,0.505,0.086,3.55235583364891e-51,"6","DOCK11"
"STAT4",2.11408212655854e-54,3.44167218380104,0.658,0.159,8.16162545779192e-50,"6","STAT4"
"PRKCH1",4.52329225835718e-53,2.60146296681755,0.856,0.282,1.74626220926137e-48,"6","PRKCH"
"TOX",4.41327424072673e-52,5.61569775813894,0.622,0.163,1.70378865337496e-47,"6","TOX"
"TNFAIP8",6.10418982106622e-51,4.72031061544749,0.676,0.2,2.35658352232082e-46,"6","TNFAIP8"
"CLEC2D",1.23763235735838e-49,3.99303414802392,0.685,0.209,4.77800347881775e-45,"6","CLEC2D"
"INPP5D",2.92680103225767e-49,2.15739218603993,0.613,0.131,1.1299208065134e-44,"6","INPP5D"
"STK4",3.40406620367099e-49,4.21567985795261,0.703,0.228,1.31417379858922e-44,"6","STK4"
"TSPAN5",3.49078640000059e-46,4.60664198181552,0.514,0.115,1.34765299758423e-41,"6","TSPAN5"
"SMAP21",4.31179784526385e-44,3.24699843907735,0.577,0.148,1.66461267614256e-39,"6","SMAP2"
"CDC42SE2",1.5489132732131e-43,3.86174885066649,0.676,0.23,5.97973458256649e-39,"6","CDC42SE2"
"RESF1",2.20211649891417e-43,3.95743626214679,0.775,0.349,8.50149095570804e-39,"6","RESF1"
"PREX1",2.26717231616573e-40,3.18237697170295,0.532,0.13,8.75264544378941e-36,"6","PREX1"
"FKBP52",5.14207013491988e-38,2.81027514603574,0.874,0.538,1.98514759628717e-33,"6","FKBP5"
"PCED1B",1.0666132871904e-37,2.54750428119831,0.532,0.128,4.11776725652725e-33,"6","PCED1B"
"FYN1",1.83172051559824e-37,3.18611444773512,0.856,0.501,7.07154022251855e-33,"6","FYN"
"ZFP36L2",8.80771460988186e-37,2.9350242063149,0.577,0.17,3.40030630229099e-32,"6","ZFP36L2"
"RASA2",4.99470644028608e-36,3.20095357685458,0.793,0.438,1.92825636833684e-31,"6","RASA2"
"STK10",1.59035263791579e-34,2.93976736047817,0.541,0.152,6.13971539393771e-30,"6","STK10"
"MBNL1",1.52336610674638e-33,1.99804098602029,0.964,0.886,5.88110719170508e-29,"6","MBNL1"
"RUNX2",2.33750280345012e-33,4.99034185907563,0.505,0.151,9.02416332299951e-29,"6","RUNX2"
"IFI16",4.75137590020147e-33,2.32451488845387,0.532,0.144,1.83431618003178e-28,"6","IFI16"
"BTG1",3.29406661827893e-32,3.57447122779185,0.676,0.307,1.27170735865277e-27,"6","BTG1"
"ERN1",5.34170110406441e-30,3.97556916372762,0.505,0.163,2.0622171282351e-25,"6","ERN1"
"SYTL3",2.05918075656393e-29,4.8944393899379,0.568,0.228,7.94967322879071e-25,"6","SYTL3"
"PCNX1",1.16235591895617e-27,2.64113404687266,0.82,0.614,4.48739126072218e-23,"6","PCNX1"
"B2M",1.22203861117571e-27,2.85903221066617,0.586,0.219,4.71780226230495e-23,"6","B2M"
"ATXN1",3.43716015886658e-27,2.36572719383609,0.865,0.682,1.32695005093203e-22,"6","ATXN1"
"SP1001",6.80180907858207e-25,2.40193926270816,0.739,0.442,2.62590641287739e-20,"6","SP100"
"SLC4A7",7.83084106144904e-25,3.3594247257388,0.613,0.293,3.02317450018302e-20,"6","SLC4A7"
"CELF22",8.28252731279984e-25,1.60315482192814,0.928,0.759,3.19755249437951e-20,"6","CELF2"
"NCK2",2.26119464857625e-24,2.78080245960048,0.667,0.345,8.72956806029349e-20,"6","NCK2"
"NFATC2",1.13451960836464e-23,2.75917914438757,0.505,0.188,4.37992640005252e-19,"6","NFATC2"
"MT-CO1",3.81973670643067e-23,1.44478576769454,0.946,0.793,1.47464755288463e-18,"6","MT-CO1"
"SH3KBP1",4.48075068283858e-23,2.63868169036192,0.685,0.399,1.72983860861666e-18,"6","SH3KBP1"
"FNBP11",2.35016991189077e-22,2.50537319244694,0.676,0.391,9.0730659618455e-18,"6","FNBP1"
"MDFIC",2.45001401333785e-22,3.3600839165424,0.64,0.357,9.45852409989211e-18,"6","MDFIC"
"WIPF1",1.11239112944352e-21,2.38084440635231,0.604,0.284,4.29449719432964e-17,"6","WIPF1"
"PPP2R5C",6.55748436938272e-21,2.63951880275238,0.748,0.551,2.53158241564389e-16,"6","PPP2R5C"
"SLC38A11",7.51711320847602e-21,2.27466808969126,0.721,0.46,2.90205672526425e-16,"6","SLC38A1"
"CASK",1.29533415980847e-19,3.07088481295481,0.667,0.425,5.0007670573566e-15,"6","CASK"
"PDCD4",1.70012612084603e-19,3.27221926554103,0.595,0.341,6.56350690213819e-15,"6","PDCD4"
"DISC11",3.06805940683609e-19,3.20848624295523,0.604,0.348,1.18445501460314e-14,"6","DISC1"
"ARHGEF3",3.61969823307278e-19,2.47766633280592,0.64,0.368,1.39742069986008e-14,"6","ARHGEF3"
"FOXN32",1.17834816758532e-17,1.07955990226083,0.883,0.774,4.54913093577987e-13,"6","FOXN3"
"RAP1GDS1",1.83348435455093e-17,2.85709417246096,0.658,0.448,7.07834969917931e-13,"6","RAP1GDS1"
"TNRC6B",3.63287175759119e-17,1.5654091704221,0.874,0.748,1.40250647073565e-12,"6","TNRC6B"
"ST6GAL1",6.25780782606123e-17,1.89586743133915,0.694,0.477,2.4158892893292e-12,"6","ST6GAL1"
"DPYD1",2.05970122037459e-16,1.69888720860621,0.838,0.72,7.95168253137815e-12,"6","DPYD"
"EML4",2.08435597257961e-16,2.28700901504508,0.577,0.316,8.04686466774084e-12,"6","EML4"
"EVL",2.81433740244343e-16,3.01664056895877,0.523,0.273,1.08650309758731e-11,"6","EVL"
"LRBA",3.17578260182826e-16,1.78241753619466,0.793,0.67,1.22604263126182e-11,"6","LRBA"
"PDE3B",7.11660054301326e-16,2.77378181807891,0.685,0.467,2.7474348056357e-11,"6","PDE3B"
"MBP",1.25554770423256e-15,3.05637626075036,0.586,0.38,4.84716746696023e-11,"6","MBP"
"ATP8A1",2.28808933396092e-15,2.19858075510735,0.649,0.458,8.83339768268953e-11,"6","ATP8A1"
"BCL21",1.46617148254891e-14,2.62127638185585,0.631,0.422,5.66030162552834e-10,"6","BCL2"
"RASA1",1.05153904803717e-13,2.45802370525098,0.667,0.506,4.0595716488523e-09,"6","RASA1"
"AKT33",1.07346929746771e-13,1.61143538654522,0.685,0.4,4.14423556980386e-09,"6","AKT3"
"SMCHD1",1.39971534754881e-13,1.59160596412605,0.748,0.645,5.40374107074692e-09,"6","SMCHD1"
"GPRIN3",2.04913544395473e-13,2.72553735853447,0.559,0.349,7.91089229493164e-09,"6","GPRIN3"
"NAP1L4",3.79078033978316e-13,2.12966778626452,0.622,0.447,1.46346865797669e-08,"6","NAP1L4"
"SSH21",6.52845612913192e-13,1.44737794346296,0.766,0.692,2.52037577321267e-08,"6","SSH2"
"ATM1",6.75950118807656e-13,2.67144134428833,0.64,0.484,2.60957302866884e-08,"6","ATM"
"SYNRG",1.06822110181227e-12,2.27122229643852,0.559,0.366,4.12397438565646e-08,"6","SYNRG"
"CYRIB1",1.38149219079745e-12,2.42796476611869,0.595,0.431,5.33338875179265e-08,"6","CYRIB"
"USP25",2.59726079598282e-12,1.73768968285139,0.694,0.566,1.00269850289713e-07,"6","USP25"
"RPS6KA3",3.83249093903378e-12,2.17795610831877,0.622,0.459,1.47957145192338e-07,"6","RPS6KA3"
"IQGAP1",8.01461559317714e-12,1.7146443629635,0.658,0.494,3.09412249590197e-07,"6","IQGAP1"
"CCDC911",8.89442953513756e-12,1.60584649544264,0.712,0.57,3.43378346633521e-07,"6","CCDC91"
"CHIC2",2.2942750078809e-11,2.10738156820601,0.523,0.328,8.857278095425e-07,"6","CHIC2"
"NFATC3",2.39493827208581e-11,2.1590239332209,0.586,0.423,9.2458986932145e-07,"6","NFATC3"
"MYCBP21",2.69967085253739e-11,1.57152082668494,0.712,0.634,1.04223492933059e-06,"6","MYCBP2"
"ANKRD12",2.71084993272764e-11,1.33413379733482,0.757,0.691,1.04655072502883e-06,"6","ANKRD12"
"RNF2132",2.71960393278027e-11,1.89631979971691,0.64,0.498,1.04993029428915e-06,"6","RNF213"
"SMYD3",3.5555038242349e-11,1.7735292599357,0.739,0.621,1.37263780638412e-06,"6","SMYD3"
"SND1",3.70608639990106e-11,2.03542606108849,0.631,0.49,1.4307717155458e-06,"6","SND1"
"SFMBT21",4.82683550152007e-11,1.7467757293447,0.667,0.529,1.86344811371684e-06,"6","SFMBT2"
"CNOT6L",5.11946313444125e-11,2.08931778337006,0.559,0.375,1.97641993768239e-06,"6","CNOT6L"
"RAPGEF6",6.00214233507787e-11,1.98231783947705,0.613,0.496,2.31718706988016e-06,"6","RAPGEF6"
"CMIP1",1.6938195273485e-10,1.60156502131535,0.514,0.302,6.53915966728163e-06,"6","CMIP"
"EPS151",2.25484665188053e-10,1.55147836083855,0.703,0.626,8.70506098424999e-06,"6","EPS15"
"RBL2",3.03152732183192e-10,2.38959675758977,0.532,0.381,1.17035143786643e-05,"6","RBL2"
"EPB41",3.08448977544489e-10,2.11614292130755,0.586,0.444,1.19079812270826e-05,"6","EPB41"
"NIBAN11",3.62002662665179e-10,1.17121427689912,0.739,0.596,1.39754747948519e-05,"6","NIBAN1"
"PRMT2",4.14295360767533e-10,2.21127383402215,0.523,0.36,1.59942866977914e-05,"6","PRMT2"
"PPP3CA1",1.05001972059035e-09,1.56147462800112,0.667,0.528,4.05370613331111e-05,"6","PPP3CA"
"OGT",1.15030601173933e-09,2.07868211370153,0.595,0.497,4.44087138892087e-05,"6","OGT"
"MAP3K5",2.59642462575049e-09,1.62465660818272,0.649,0.539,0.000100237569101723,"6","MAP3K5"
"ANKRD36",2.75101368272087e-09,1.74785877576485,0.595,0.47,0.000106205634235122,"6","ANKRD36"
"KLRD1",3.10988317118338e-09,2.34080084259324,0.523,0.362,0.000120060149706706,"6","KLRD1"
"TXNIP",3.96999422566167e-09,1.09509888486147,0.811,0.719,0.000153265597075894,"6","TXNIP"
"PRRC2C",5.15430987770566e-09,1.51474202833158,0.667,0.604,0.000198987287138705,"6","PRRC2C"
"MSN",1.28394769702754e-08,2.13984814860666,0.505,0.357,0.000495680847914451,"6","MSN"
"OSBPL8",1.36150655032228e-08,1.88751701851002,0.631,0.558,0.000525623218817421,"6","OSBPL8"
"ASH1L",1.66019984784165e-08,1.00996187160274,0.757,0.698,0.000640936753257748,"6","ASH1L"
"KLF121",1.72764144450395e-08,1.33599524090965,0.784,0.773,0.000666973256065194,"6","KLF12"
"CCSER2",3.26569185509273e-08,1.62117113583556,0.64,0.576,0.0012607529975771,"6","CCSER2"
"INPP4A",3.2899642900901e-08,2.20914175872288,0.541,0.415,0.00127012361383218,"6","INPP4A"
"KMT2A",3.54145468234803e-08,1.60047360124073,0.613,0.532,0.00136721399466728,"6","KMT2A"
"RAP1B",7.91343522165316e-08,1.38451058940184,0.595,0.47,0.00305506080167142,"6","RAP1B"
"ATP11B",8.96774511888491e-08,1.48277949760002,0.586,0.502,0.00346208768059671,"6","ATP11B"
"PRPF4B",2.91812939286737e-07,1.57240017462317,0.613,0.531,0.0112657303341038,"6","PRPF4B"
"KIF13B",2.96798590329222e-07,2.04754613405571,0.514,0.41,0.01145820637825,"6","KIF13B"
"NIPBL",4.95110199776135e-07,1.17199337492425,0.73,0.715,0.0191142243725575,"6","NIPBL"
"FAM172A",6.35862399224126e-07,1.36403959949202,0.667,0.637,0.0245481037844466,"6","FAM172A"
"PACS1",1.18626920896249e-06,1.74714162681022,0.595,0.528,0.045797109081206,"6","PACS1"
"ANKRD11",1.21199570579914e-06,1.47538211670331,0.613,0.556,0.0467903062180815,"6","ANKRD11"
"JAK11",1.70642911237531e-06,1.03065161682481,0.721,0.729,0.0658784023123612,"6","JAK1"
"TUT4",2.02998888960244e-06,1.11870421297277,0.631,0.583,0.0783697510719917,"6","TUT4"
"STK391",2.06711049475876e-06,1.39517414964602,0.604,0.541,0.0798028677606567,"6","STK39"
"KAT2B",2.3262637614025e-06,2.30862218298647,0.505,0.424,0.0898077387727048,"6","KAT2B"
"STAG2",5.15986290999608e-06,1.3434728214314,0.55,0.475,0.199201667503309,"6","STAG2"
"TAOK31",5.20807475308327e-06,1.54331247205332,0.577,0.522,0.201062933917533,"6","TAOK3"
"BPTF",8.93981907513981e-06,1.48915032862412,0.658,0.629,0.345130655214847,"6","BPTF"
"DENND4A",1.01066212747323e-05,1.27810661623395,0.577,0.514,0.390176220932315,"6","DENND4A"
"BIRC6",1.05671023765528e-05,1.14762108431354,0.712,0.698,0.407953554349196,"6","BIRC6"
"SOS1",1.58798618295941e-05,1.18988194503338,0.649,0.623,0.61305794579331,"6","SOS1"
"MT-ND4",1.77168483971476e-05,1.39216408046142,0.541,0.439,0.683976649220282,"6","MT-ND4"
"ANKRD36C",1.84079402786825e-05,1.47771684654081,0.55,0.486,0.710656942398818,"6","ANKRD36C"
"PAG1",1.8729175271062e-05,1.63845448224962,0.514,0.442,0.723058540514619,"6","PAG1"
"SUCLG2",2.22342654730402e-05,1.47045430546599,0.595,0.557,0.858376052852188,"6","SUCLG2"
"ROCK12",2.26852072839642e-05,1.12668738006258,0.631,0.594,0.87578511240472,"6","ROCK1"
"MYH91",2.43360732604777e-05,1.08122278495051,0.622,0.568,0.939518444294001,"6","MYH9"
"MPHOSPH81",3.03665974584302e-05,1.61759683806953,0.568,0.533,1,"6","MPHOSPH8"
"SMARCA21",3.28702760493457e-05,1.136924356251,0.604,0.572,1,"6","SMARCA2"
"VPS13C1",3.94354083126576e-05,1.19145667289459,0.64,0.62,1,"6","VPS13C"
"VTI1A1",4.06199184900493e-05,1.18883648379815,0.64,0.633,1,"6","VTI1A"
"CEP85L",4.46245035868442e-05,1.71499214072591,0.523,0.487,1,"6","CEP85L"
"TNKS",4.79162734234861e-05,1.39239218319272,0.604,0.578,1,"6","TNKS"
"BLTP1",4.96814916100133e-05,1.00727834499565,0.622,0.599,1,"6","BLTP1"
"ZNF292",4.98332880175185e-05,1.15752625388956,0.613,0.573,1,"6","ZNF292"
"LNPEP",5.31483048252272e-05,1.49097590173229,0.523,0.476,1,"6","LNPEP"
"PAN3",5.39146966868931e-05,1.07704309689555,0.622,0.61,1,"6","PAN3"
"ARID4B1",7.82677516613889e-05,1.12483424427328,0.604,0.595,1,"6","ARID4B"
"CDKAL1",9.36443116965376e-05,1.2233811178732,0.622,0.636,1,"6","CDKAL1"
"ARHGAP35",0.000111048874823495,1.70310211788654,0.514,0.473,1,"6","ARHGAP35"
"NR3C1",0.000117969163749725,1.3834115838315,0.604,0.604,1,"6","NR3C1"
"RNF38",0.000143575500234815,1.41774819420351,0.514,0.476,1,"6","RNF38"
"PTPRA",0.000147270603692503,1.50076257791397,0.541,0.494,1,"6","PTPRA"
"PSPC1",0.000150016351436286,1.70386914289337,0.505,0.457,1,"6","PSPC1"
"BTBD9",0.00019604346396546,1.10095267168786,0.631,0.617,1,"6","BTBD9"
"HNRNPA3",0.000225163640074792,1.41153659319497,0.541,0.532,1,"6","HNRNPA3"
"RAP1A",0.000233116986668733,1.32073061896222,0.568,0.547,1,"6","RAP1A"
"NSD1",0.000318701744935963,1.27827319739068,0.55,0.533,1,"6","NSD1"
"ATF7IP",0.000374553767637146,1.18938495663191,0.577,0.565,1,"6","ATF7IP"
"MT-CO3",0.000515251328671723,1.29223372649954,0.505,0.437,1,"6","MT-CO3"
"CHD2",0.000565436912057897,1.11149342944922,0.622,0.606,1,"6","CHD2"
"TNRC6C",0.000723624333353892,1.13725736216623,0.586,0.59,1,"6","TNRC6C"
"FOXO11",0.000772357280272521,1.22850704738264,0.55,0.536,1,"6","FOXO1"
"KIAA2026",0.000788874628548264,1.49858886534438,0.532,0.518,1,"6","KIAA2026"
"PHF31",0.00105539746021538,1.2534680758587,0.541,0.536,1,"6","PHF3"
"KDM4C",0.00116305818676205,1.34100258261583,0.532,0.538,1,"6","KDM4C"
"BCLAF1",0.00119997851625244,1.27282606998078,0.514,0.505,1,"6","BCLAF1"
"TAF15",0.00121204926687498,1.60777823501791,0.514,0.514,1,"6","TAF15"
"SETX",0.00148983722813958,1.393393630171,0.523,0.534,1,"6","SETX"
"PUM2",0.00203374559875192,1.10565621293821,0.577,0.593,1,"6","PUM2"
"CDK13",0.00223936735232646,1.0546064896271,0.577,0.606,1,"6","CDK13"
"TRAPPC9",0.00225324973905548,1.33408936277092,0.568,0.568,1,"6","TRAPPC9"
"STXBP5",0.00226864166033376,1.0758667108072,0.55,0.552,1,"6","STXBP5"
"RSF1",0.00235215014947701,1.17913526001809,0.541,0.547,1,"6","RSF1"
"ACAP2",0.00238371538945839,1.14048907265295,0.514,0.495,1,"6","ACAP2"
"SRPK2",0.00268428212248535,1.02428567876584,0.577,0.59,1,"6","SRPK2"
"ZCCHC7",0.0030610489025652,1.26219657370186,0.577,0.603,1,"6","ZCCHC7"
"DENND1B1",0.00369093783908419,1.09951173556078,0.532,0.518,1,"6","DENND1B"
"RSRP1",0.00371515541866567,1.10652840126568,0.613,0.637,1,"6","RSRP1"
"TGFBR2",0.00443097691901984,1.25804000328487,0.541,0.564,1,"6","TGFBR2"
"ZBTB38",0.00462073720831456,1.51428662473972,0.495,0.502,1,"6","ZBTB38"
"GPATCH8",0.00568298672846203,1.1164916725676,0.586,0.615,1,"6","GPATCH8"
"EHMT1",0.00578918311149111,1.12571609057656,0.541,0.563,1,"6","EHMT1"
"SPIDR1",0.00587591848067392,1.16890782903005,0.595,0.593,1,"6","SPIDR"
"BBX1",0.00622501620279256,1.26911565590249,0.559,0.587,1,"6","BBX"
"XRN1",0.00700458264812642,1.12200938754222,0.541,0.574,1,"6","XRN1"
"NCOR1",0.00776202410676314,1.15657519506205,0.568,0.633,1,"6","NCOR1"
"XKR4",0,10.3908355283864,0.951,0.013,0,"7","XKR4"
"KIRREL3",0,8.78020588462109,0.803,0.017,0,"7","KIRREL3"
"NTM",0,7.21873072620795,0.803,0.02,0,"7","NTM"
"ST6GALNAC5",0,10.0187561601497,0.738,0.007,0,"7","ST6GALNAC5"
"NKAIN3",0,9.58543019827824,0.59,0.01,0,"7","NKAIN3"
